0.41137558966875076,"[(""'matter',"", 0.10653182864189148), (""'one',"", 0.06090791895985603), (""'liouville',"", 0.06090791895985603), (""'simulations',"", 0.030491981655359268), (""'limit',"", 0.030491981655359268), (""'length',"", 0.030491981655359268), (""'canonical',"", 0.030491981655359268), (""'well',"", 0.02288799360394478), (""'behaviour',"", 0.02288799360394478), (""'coupling',"", 0.015284009277820587)]"
0.36530085280537605,"[(""'path',"", 0.09785796701908112), (""'dimension',"", 0.053417474031448364), (""'function',"", 0.044529374688863754), (""'edge',"", 0.026753176003694534), (""'triangulated',"", 0.026753176003694534), (""'fig',"", 0.026753176003694534), (""'method',"", 0.026753176003694534), (""'order',"", 0.026753176003694534), (""'counting',"", 0.017865078523755074), (""'barrier',"", 0.017865078523755074)]"
0.38254087418317795,"[(""'two',"", 0.0664675161242485), (""'continuum',"", 0.0664675161242485), (""'sum',"", 0.058169446885585785), (""'geometries',"", 0.04157331585884094), (""'dimensional',"", 0.03327524662017822), (""'slices',"", 0.03327524662017822), (""'topology',"", 0.024977179244160652), (""'numerical',"", 0.024977179244160652), (""'sense',"", 0.01667911373078823), (""'figure',"", 0.01667911373078823)]"
0.3589206151664257,"[(""'models',"", 0.06121736019849777), (""'coupled',"", 0.043751638382673264), (""'baby',"", 0.043751638382673264), (""'approaches',"", 0.03501877561211586), (""'dynamical',"", 0.03501877561211586), (""'xn',"", 0.03501877561211586), (""'tum',"", 0.026285912841558456), (""'case',"", 0.026285912841558456), (""'spatial',"", 0.026285912841558456), (""'note',"", 0.026285912841558456)]"
0.3724630307406187,"[(""'time',"", 0.1190246120095253), (""'coupling',"", 0.04468069598078728), (""'like',"", 0.04468069598078728), (""'partition',"", 0.029811913147568703), (""'triangles',"", 0.02237751893699169), (""'dimensions',"", 0.02237751893699169), (""'illustrated',"", 0.02237751893699169), (""'zt',"", 0.02237751893699169), (""'geometries',"", 0.02237751893699169), (""'describes',"", 0.02237751893699169)]"
0.40827108547091484,"[(""'theory',"", 0.10572787374258041), (""'euclidean',"", 0.10572787374258041), (""'ising',"", 0.0679948702454567), (""'grav',"", 0.022715266793966293), (""'values',"", 0.022715266793966293), (""'called',"", 0.022715266793966293), (""'interaction',"", 0.01516866683959961), (""'inequivalent',"", 0.01516866683959961), (""'features',"", 0.01516866683959961), (""'sums',"", 0.01516866683959961)]"
0.4127031955868006,"[(""'quantum',"", 0.11991611868143082), (""'space',"", 0.09744589030742645), (""'critical',"", 0.03752528131008148), (""'properties',"", 0.03003520704805851), (""'monte',"", 0.02254512906074524), (""'xt',"", 0.02254512906074524), (""'point',"", 0.02254512906074524), (""'investigated',"", 0.02254512906074524), (""'quan',"", 0.02254512906074524), (""'lengths',"", 0.015055052936077118)]"
0.3828760925680399,"[(""'number',"", 0.050346698611974716), (""'dh',"", 0.050346698611974716), (""'xed',"", 0.050346698611974716), (""'triangulations',"", 0.040297459810972214), (""'hausdor',"", 0.040297459810972214), (""'ence',"", 0.030248215422034264), (""'ity',"", 0.030248215422034264), (""'fractal',"", 0.030248215422034264), (""'carlo',"", 0.030248215422034264), (""'causality',"", 0.030248215422034264)]"
0.5064746346324682,"[(""'lorentzian',"", 0.2222818285226822), (""'integral',"", 0.06137461215257645), (""'spins',"", 0.03838786482810974), (""'eu',"", 0.030725618824362755), (""'en',"", 0.030725618824362755), (""'edges',"", 0.030725618824362755), (""'universes',"", 0.030725618824362755), (""'good',"", 0.02306336723268032), (""'covariant',"", 0.02306336723268032), (""'form',"", 0.015401119366288185)]"
0.4406273402273655,"[(""'geometry',"", 0.13285204768180847), (""'model',"", 0.08306364715099335), (""'non',"", 0.04157331585884094), (""'exponents',"", 0.04157331585884094), (""'onsager',"", 0.03327524662017822), (""'metrics',"", 0.03327524662017822), (""'classical',"", 0.024977179244160652), (""'previous',"", 0.01667911373078823), (""'behaviour',"", 0.01667911373078823), (""'dimen',"", 0.01667911373078823)]"
