0.3016091659665108,"[(""'cid',"", 0.0731864720582962), (""'following',"", 0.04306858405470848), (""'new',"", 0.03446347266435623), (""'condition',"", 0.03446347266435623), (""['regularization',"", 0.030160916969180107), (""['aa'],"", 0.021555805578827858), (""'fig',"", 0.017253249883651733), (""'momentum',"", 0.017253249883651733), (""'part'],"", 0.017253249883651733), (""'two',"", 0.01295069232583046)]"
0.31900434754788876,"[(""'gauge',"", 0.06375838816165924), (""'sec',"", 0.051015209406614304), (""'action',"", 0.03827202692627907), (""'regularization',"", 0.03827202692627907), (""'equation',"", 0.029776571318507195), (""['general',"", 0.025528842583298683), (""['chiral',"", 0.02128111571073532), (""'taylor',"", 0.01703338883817196), (""'axis',"", 0.01703338883817196), (""'results',"", 0.01703338883817196)]"
0.3154406510293484,"[(""'domain',"", 0.07777596265077591), (""'chiral',"", 0.05731936916708946), (""'elds'],"", 0.036862779408693314), (""'dim',"", 0.036862779408693314), (""'method',"", 0.020497504621744156), (""'euclidean',"", 0.020497504621744156), (""'problem',"", 0.016406187787652016), (""'fermion',"", 0.016406187787652016), (""'taking',"", 0.016406187787652016), (""'obtained',"", 0.016406187787652016)]"
0.2975582703948021,"[(""'anomalies',"", 0.0464673675596714), (""'parameter',"", 0.041825272142887115), (""'order',"", 0.03718317672610283), (""'mass',"", 0.03254108503460884), (""'integral',"", 0.027898989617824554), (""'gives',"", 0.027898989617824554), (""'extra',"", 0.023256894201040268), (""'result',"", 0.023256894201040268), (""['tr'],"", 0.01861480064690113), (""'quantity',"", 0.01861480064690113)]"
0.3490214850753546,"[(""'eld',"", 0.07531099021434784), (""['gn'],"", 0.05550273507833481), (""'wall',"", 0.05154108256101608), (""'gauge',"", 0.03569447994232178), (""'part',"", 0.03569447994232178), (""['cid',"", 0.02380952425301075), (""['lim'],"", 0.02380952425301075), (""'whereas',"", 0.015886222943663597), (""'term'],"", 0.015886222943663597), (""'hep',"", 0.015886222943663597)]"
0.28155815973877907,"[(""'solution',"", 0.044861871749162674), (""'loop',"", 0.040787223726511), (""'qed',"", 0.03671257570385933), (""'determinant',"", 0.028563279658555984), (""'elds',"", 0.02448863349854946), (""'treatment',"", 0.02448863349854946), (""'see',"", 0.02448863349854946), (""'approach',"", 0.02041398547589779), (""'eld'],"", 0.02041398547589779), (""'chiral',"", 0.016339337453246117)]"
0.27159815840423107,"[(""'anomaly',"", 0.03934439271688461), (""'cid'],"", 0.03934439271688461), (""'gp'],"", 0.031483374536037445), (""'case',"", 0.02755286730825901), (""'im'],"", 0.02755286730825901), (""['ie',"", 0.02755286730825901), (""['background',"", 0.019691849127411842), (""'parameters'],"", 0.019691849127411842), (""'take',"", 0.019691849127411842), (""'continuum',"", 0.019691849127411842)]"
0.326114559546113,"[(""'fermion',"", 0.07617799192667007), (""'quantum',"", 0.059258949011564255), (""'heat',"", 0.029650622978806496), (""'point',"", 0.029650622978806496), (""'introduce',"", 0.029650622978806496), (""'part',"", 0.025420863181352615), (""'order'],"", 0.021191101521253586), (""'mass',"", 0.021191101521253586), (""'one'],"", 0.016961341723799706), (""'wall'],"", 0.016961341723799706)]"
0.3109750784933567,"[(""['ln'],"", 0.04440600052475929), (""'eective',"", 0.03553367033600807), (""'one',"", 0.03553367033600807), (""'weyl',"", 0.03553367033600807), (""'direction',"", 0.03109750896692276), (""'lattice',"", 0.03109750896692276), (""'theory',"", 0.02666134387254715), (""'calculation',"", 0.02666134387254715), (""'way',"", 0.02222518064081669), (""'energy',"", 0.02222518064081669)]"
0.3040512576699257,"[(""'renormalization',"", 0.062432412058115005), (""'present',"", 0.037476085126399994), (""'space',"", 0.03331669792532921), (""['bare'],"", 0.03331669792532921), (""'regularization'],"", 0.029157308861613274), (""'background',"", 0.024997921660542488), (""'solution'],"", 0.024997921660542488), (""['fermion',"", 0.024997921660542488), (""['gauge',"", 0.016679145395755768), (""['exp',"", 0.016679145395755768)]"
